Date-Return
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.03225806451612903"
Mon May 19 00:00:00 EDT 2008-"-0.0027985974844790427"
Mon May 19 00:00:00 EDT 2008-"-0.0004180064308681672"
Mon May 19 00:00:00 EDT 2008-"-0.015822784810126583"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.0125"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.024390243902439025"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.006060606060606061"
Mon May 19 00:00:00 EDT 2008-"-0.011976047904191617"
Mon May 19 00:00:00 EDT 2008-"-0.0017514181705152038"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.004208333333333333"
Mon May 19 00:00:00 EDT 2008-"-0.011764705882352941"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.022988505747126436"
Mon May 19 00:00:00 EDT 2008-"-0.02247191011235955"
Mon May 19 00:00:00 EDT 2008-"-0.011111111111111112"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.01098901098901099"
Mon May 19 00:00:00 EDT 2008-"-0.03358555688304792"
Mon May 19 00:00:00 EDT 2008-"-0.01657963446475196"
Mon May 19 00:00:00 EDT 2008-"-0.0026041666666666665"
Mon May 19 00:00:00 EDT 2008-"-0.0036325895173845357"
Mon May 19 00:00:00 EDT 2008-"-0.011794871794871795"
Mon May 19 00:00:00 EDT 2008-"-0.01342750462930171"
Mon May 19 00:00:00 EDT 2008-"-0.0017474747474747474"
Mon May 19 00:00:00 EDT 2008-"-0.011704809204122889"
Mon May 19 00:00:00 EDT 2008-"-0.013078817733990148"
Mon May 19 00:00:00 EDT 2008-"-0.01932367149758454"
Mon May 19 00:00:00 EDT 2008-"-0.004807692307692308"
Mon May 19 00:00:00 EDT 2008-"-0.009523809523809525"
Mon May 19 00:00:00 EDT 2008-"-0.009433962264150943"
